#OTU	Sp11	Sp12	Sp13	Sp21	Sp22	Sp23	Su11	Su12	Su13	Su21	Su22	Su23	Au11	Au12	Au13	Au21	Au22	Au23	Wi11	Wi12	Wi13	Wi21	Wi22	Wi23
Otu2969	1	1	0	0	1	1	2	0	0	0	2	0	0	2	0	4	2	0	3	0	0	2	0	0
Otu297	22	46	39	38	23	47	60	30	17	40	19	20	55	65	36	8	28	42	44	62	53	79	35	26
Otu2970	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	3	0
Otu2971	0	0	2	0	0	1	2	4	0	0	0	0	0	1	3	0	0	0	0	0	2	0	3	4
Otu2972	0	0	0	0	0	1	0	0	0	2	0	0	0	2	0	1	2	0	0	0	0	0	0	0
Otu2973	0	0	0	3	0	6	0	0	0	9	2	11	0	2	0	7	3	2	0	0	0	0	0	0
Otu2974	1	1	0	0	3	0	3	0	3	0	0	0	2	0	0	1	0	4	3	0	0	0	5	0
Otu2975	1	1	1	0	1	0	0	2	0	0	0	0	0	0	0	0	0	2	3	0	4	0	0	0
Otu2976	2	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
Otu2977	3	2	1	2	1	0	5	0	2	0	0	2	3	1	0	0	0	0	0	0	2	0	0	0
Otu2978	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Otu2979	2	0	0	2	0	0	0	0	0	2	2	2	1	2	0	3	0	2	3	2	0	0	2	0
Otu2980	3	3	3	2	3	4	6	5	3	3	2	9	2	2	3	4	2	2	7	7	4	2	6	0
Otu2981	1	0	0	0	7	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu2982	2	1	1	0	1	1	2	2	0	2	0	0	1	1	1	0	0	0	0	0	0	0	0	0
Otu2983	3	3	2	2	1	3	2	0	14	5	5	16	1	5	2	5	10	5	0	10	4	2	0	6
Otu2985	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
Otu2987	0	0	0	0	1	0	0	0	5	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
Otu2988	1	2	2	2	0	0	0	4	0	0	0	0	1	2	2	0	2	0	0	2	4	0	0	2
Otu2989	0	4	1	0	0	0	2	4	2	0	0	7	1	5	13	0	0	0	0	0	2	0	0	2
Otu299	0	3	8	0	0	1	0	11	0	0	0	0	0	1	20	0	0	7	0	0	7	0	2	8
Otu2990	0	0	1	3	1	1	5	0	0	5	0	0	1	0	3	1	0	2	0	0	0	0	0	4
Otu2991	0	2	2	2	0	0	0	0	2	0	0	2	0	1	1	0	0	0	0	0	2	0	0	2
Otu2992	2	2	4	2	0	1	3	4	3	0	0	2	4	3	3	4	2	0	11	2	2	2	0	2
Otu2994	2	1	4	0	0	0	2	2	2	2	2	7	3	1	3	1	2	0	3	0	0	6	2	0
Otu2995	3	0	3	0	0	1	0	5	12	2	5	7	4	2	15	1	3	5	27	10	23	8	8	8
Otu2996	2	0	0	0	0	3	0	2	0	3	0	0	1	0	0	0	0	0	3	0	0	0	0	0
Otu2997	0	1	7	2	0	3	0	0	0	0	0	0	0	0	0	0	0	5	0	2	0	3	3	0
Otu2998	2	1	1	2	0	4	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0
Otu300	87	10	3	94	200	26	60	46	0	122	146	38	172	77	18	193	10	0	100	2	0	155	5	0
Otu3000	0	0	1	0	0	0	0	0	3	0	0	0	0	2	0	0	2	0	0	2	0	0	2	0
Otu3002	0	1	2	0	0	0	0	0	0	0	0	0	0	8	3	0	0	0	0	0	2	0	5	0
Otu3004	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu3005	17	16	9	5	11	19	15	19	37	14	16	13	19	12	8	11	17	18	8	0	14	17	12	19
Otu3007	5	1	0	0	0	0	7	2	2	0	0	0	0	2	1	0	0	2	3	0	6	4	0	0
Otu3008	0	0	1	0	0	0	0	4	0	2	0	0	0	4	2	0	0	0	0	2	0	0	0	0
Otu3009	6	3	0	3	4	1	2	0	7	2	7	0	2	0	2	7	0	0	3	2	0	2	3	0
Otu301	9	22	164	15	0	3	17	47	8	21	0	94	29	13	95	6	3	46	4	116	105	2	23	20
Otu3011	4	3	1	0	0	4	5	4	5	2	0	2	3	2	6	0	2	0	3	2	1	8	0	0
Otu3012	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	3	0
Otu3013	0	2	0	2	3	0	0	0	0	2	2	0	0	1	0	1	2	13	3	0	2	0	3	2
Otu3014	0	2	1	0	0	1	0	4	0	0	0	0	0	1	0	0	0	0	3	2	0	0	3	0
Otu3015	2	3	1	0	4	0	2	0	3	7	2	2	0	2	0	0	0	0	0	0	0	0	3	2
Otu3016	6	4	0	5	10	3	10	0	8	5	7	11	6	5	2	21	2	0	3	0	0	8	6	0
Otu3017	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu3018	1	9	3	2	3	3	3	4	8	3	2	4	1	6	6	7	7	16	3	7	6	0	8	12
Otu3019	0	0	0	0	0	1	0	0	2	0	2	0	0	0	0	0	0	0	0	2	0	0	6	0
Otu302	29	43	20	38	46	47	59	25	148	88	75	99	32	58	49	77	79	33	8	25	10	10	34	51
Otu3020	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	7	0	2	5	0	0	0	2	0
Otu3021	1	0	3	6	0	3	0	0	0	3	0	4	0	2	0	3	0	2	0	0	0	0	0	2
Otu3022	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	2
Otu3023	1	2	1	0	0	0	0	5	2	2	2	0	1	2	2	3	0	0	8	5	6	4	2	0
Otu3024	1	0	3	0	0	0	3	0	0	0	0	0	1	1	0	0	0	2	3	0	0	2	2	0
Otu3025	0	0	0	0	0	0	5	4	0	0	0	0	1	1	3	0	0	0	0	0	0	0	0	0
Otu3026	3	3	3	0	1	1	5	11	3	0	2	2	6	11	14	1	3	0	14	7	22	4	9	12
Otu3027	10	2	0	5	8	1	13	0	3	10	12	4	14	3	3	3	9	3	0	0	0	0	2	8
Otu3028	0	0	3	0	0	0	0	2	0	0	0	0	1	1	0	0	0	0	5	0	0	0	0	4
Otu3029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
Otu303	21	36	34	32	14	38	30	11	62	60	35	76	40	41	56	60	84	82	8	17	19	109	43	42
Otu3031	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	10	0	0	0	0
Otu3032	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0
Otu3034	6	7	2	5	30	13	8	5	24	10	21	11	10	9	4	14	10	4	22	5	15	6	9	8
Otu3035	0	3	3	0	4	1	0	2	5	0	0	0	1	1	3	0	0	5	3	2	6	0	3	4
Otu3036	1	1	0	2	4	0	0	2	0	2	0	0	1	1	0	0	0	0	8	0	2	10	2	0
Otu3037	1	0	0	8	7	0	0	0	2	10	2	7	3	0	0	4	0	2	5	0	0	0	3	2
Otu3038	0	1	0	2	0	0	2	0	2	0	5	0	0	1	0	0	0	0	0	0	2	0	0	0
Otu3039	0	0	0	0	0	6	2	0	0	2	0	0	0	3	0	3	2	7	0	0	0	0	11	0
Otu304	82	23	29	90	35	85	28	7	132	106	57	153	46	73	28	95	70	80	33	59	70	112	78	84
Otu3040	0	0	0	0	0	0	3	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
Otu3041	1	1	2	0	0	1	2	5	0	2	5	4	4	2	5	1	5	0	8	2	6	0	3	4
Otu3042	0	1	5	0	0	0	0	0	0	0	0	0	0	1	5	0	0	4	0	0	2	0	8	0
Otu3044	0	3	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
Otu3045	0	3	1	0	0	3	3	2	0	0	2	0	1	0	1	1	0	0	0	2	0	0	0	0
Otu3046	0	0	0	0	0	1	5	0	0	0	0	0	3	0	0	1	3	0	3	0	0	0	0	0
Otu3047	0	0	0	0	6	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu3048	0	4	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	3	0	0	4	0	0
Otu3049	0	7	12	0	0	3	0	2	0	0	0	0	0	9	8	0	0	2	3	2	2	0	0	4
Otu305	40	28	17	17	23	52	15	12	29	41	16	16	42	38	31	15	29	34	24	39	35	31	28	52
Otu3050	4	3	0	1	3	6	0	2	3	5	2	9	4	3	6	7	2	0	8	2	17	11	5	6
Otu3051	0	0	0	0	0	0	0	4	0	0	0	7	0	3	2	0	7	2	0	0	0	0	0	0
Otu3052	2	0	0	0	0	4	0	0	0	2	0	2	0	1	1	0	2	0	0	0	4	2	0	6
Otu3053	0	2	2	0	0	0	2	0	0	2	0	9	0	1	0	0	0	0	3	2	0	2	0	0
Otu3055	0	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu3056	1	0	0	0	0	0	2	0	7	3	0	2	3	0	0	1	0	4	0	0	0	0	0	0
Otu3058	0	2	0	0	0	0	2	2	2	0	0	0	2	2	0	0	0	2	5	5	0	0	0	2
Otu3059	2	1	0	0	0	0	0	0	0	2	0	0	2	0	3	0	3	0	3	0	2	2	3	2
Otu306	56	0	0	2	11	0	7	25	0	0	8	2	39	34	0	8	0	0	48	0	0	29	0	2
Otu3061	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu3062	2	2	0	0	1	3	2	0	7	0	5	0	1	1	5	3	0	2	0	0	0	0	2	6
Otu3063	0	0	0	0	0	1	0	0	0	0	7	0	0	1	0	0	0	0	0	0	0	2	0	0
Otu3064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	2	0	0
Otu3065	2	1	0	0	4	0	2	2	0	1	2	2	3	3	0	0	0	0	0	2	4	13	2	0
Otu3066	0	1	0	2	0	3	0	0	2	0	0	0	0	2	0	0	0	0	0	0	4	2	0	0
Otu3067	2	1	2	2	1	0	7	4	3	0	0	4	2	2	1	1	0	0	0	5	0	2	2	0
Otu3069	3	0	0	2	1	4	0	0	3	3	0	2	1	2	0	0	2	2	0	2	0	0	0	4
Otu307	3	5	3	0	3	4	2	0	14	9	0	7	34	12	6	13	5	2	0	2	0	0	6	10
Otu3070	0	0	0	0	0	4	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0
Otu3071	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu3072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	4	0	0
Otu3073	0	0	0	0	0	0	0	0	2	15	0	4	0	0	0	0	0	4	0	0	0	0	0	0
Otu3074	0	1	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	2	0	2	0
Otu3076	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
Otu3077	1	1	3	3	0	7	0	0	0	2	0	0	1	1	0	1	5	7	3	0	0	0	3	4
Otu3078	2	0	1	0	1	3	0	0	0	0	0	2	1	1	0	0	3	0	0	2	0	0	2	2
Otu3079	15	13	3	5	14	25	7	0	22	17	35	22	2	10	6	18	33	2	0	0	2	7	9	4
Otu308	14	14	8	19	35	26	8	8	13	22	9	11	20	14	7	24	7	5	82	17	14	133	33	40
Otu3080	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5	0	0	0	0	0	0	4	0	2
Otu3081	144	84	39	19	138	88	187	239	34	58	71	43	105	120	85	57	64	47	24	37	80	0	116	124
Otu3082	1	1	0	0	0	3	0	0	0	0	0	0	1	0	3	0	0	0	0	0	2	0	2	0
Otu3083	0	4	2	0	0	0	0	4	3	2	0	0	1	2	0	0	2	0	11	5	0	0	0	2
Otu3084	1	2	1	5	0	1	3	9	3	0	2	0	4	1	2	1	0	0	3	2	2	4	2	2
Otu3085	0	0	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
Otu3086	4	3	3	0	0	0	0	0	0	0	0	0	2	0	2	0	2	0	0	0	2	0	0	0
Otu3088	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu3089	0	2	3	2	1	0	5	9	2	7	0	0	1	2	0	1	0	2	3	0	2	13	0	2
Otu309	118	54	59	33	57	103	152	124	42	97	77	52	49	105	78	53	54	62	46	27	56	30	68	92
Otu3090	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0
Otu3091	2	0	0	0	4	1	0	0	2	0	2	2	3	1	3	0	2	0	3	2	0	0	0	0
Otu3093	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0
Otu3094	0	3	0	0	0	0	2	0	0	2	0	0	0	0	1	1	0	0	0	0	0	6	0	0
Otu3095	0	0	1	0	0	0	2	0	2	0	0	2	0	4	0	3	0	0	0	0	0	0	0	0
Otu3096	1	0	0	2	3	3	0	0	0	2	2	2	3	5	0	6	2	5	5	0	0	2	5	2
Otu3097	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
Otu3098	2	3	2	5	3	0	5	2	7	0	2	0	2	3	3	3	3	5	3	10	4	0	2	4
Otu3099	0	0	0	0	0	3	0	2	2	0	0	4	1	1	3	0	0	4	0	0	8	0	2	0
Otu31	645	437	241	351	716	457	592	218	391	526	527	336	638	503	278	788	427	365	581	433	183	441	423	305
Otu310	2	10	11	0	0	1	7	14	2	0	0	0	19	19	43	0	0	9	27	27	61	43	5	48
Otu3100	2	2	1	0	0	6	0	0	5	3	2	0	6	2	1	1	5	2	11	5	0	2	5	6
Otu3101	0	1	0	0	0	0	0	2	0	0	0	0	0	1	1	1	2	4	0	0	6	8	0	2
Otu3102	1	1	0	2	3	3	2	0	0	0	2	0	2	1	0	0	0	0	0	0	0	0	2	0
Otu3103	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	2	0	6
Otu3104	6	2	2	0	0	0	3	5	0	0	5	0	4	2	0	1	5	0	5	2	0	8	9	12
Otu3105	1	1	1	5	3	3	2	0	7	3	5	0	2	2	1	1	2	2	0	0	0	0	0	0
Otu3106	0	3	1	2	0	0	0	0	0	0	0	4	0	0	0	0	0	7	0	2	0	0	0	0
Otu3108	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	2	0	4	0	0
Otu3109	4	0	0	2	1	0	0	0	2	0	2	0	1	2	2	0	2	2	0	2	2	0	2	2
Otu3110	105	380	516	187	132	238	115	543	73	263	875	305	167	239	482	217	518	163	312	273	198	102	299	22
Otu3111	0	0	0	0	0	0	0	2	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
Otu3112	2	2	1	3	6	7	3	2	5	0	0	9	2	2	3	1	2	5	5	5	6	2	5	6
Otu3113	0	0	0	2	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0
Otu3114	8	3	7	2	3	4	7	5	2	5	0	0	1	5	9	0	10	2	8	12	2	4	5	4
Otu3115	1	2	3	0	0	1	0	12	0	2	0	2	1	0	0	3	0	0	0	7	2	0	0	4
Otu3116	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0
Otu3117	2	1	0	2	0	1	0	2	0	2	0	0	2	4	2	3	0	0	0	5	2	0	2	4
Otu3118	4	0	2	0	0	0	0	0	7	3	0	7	1	0	1	0	0	4	5	2	15	2	2	4
Otu3119	0	1	0	0	0	0	0	2	0	0	0	0	0	2	3	0	0	0	0	0	4	0	2	8
Otu312	9	28	14	6	11	39	0	7	47	36	28	34	1	25	31	27	59	25	3	5	6	0	22	19
Otu3120	0	1	3	0	0	0	2	11	0	2	0	0	1	1	6	1	0	0	3	2	2	0	0	0
Otu3121	2	3	3	3	1	6	0	0	3	7	0	2	2	5	0	6	5	9	0	0	2	0	5	8
Otu3122	0	0	0	0	0	0	0	12	0	0	0	4	0	0	1	0	0	0	0	7	0	0	0	0
Otu3123	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	8	1	0
Otu3124	2	0	2	2	3	3	0	2	2	9	0	9	1	1	1	3	3	0	0	5	6	0	3	0
Otu3125	1	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	4	5	0	0	4	12	4
Otu3126	0	0	0	0	0	0	0	0	2	0	0	9	0	1	0	0	0	0	5	0	0	0	0	0
Otu3127	2	5	4	0	1	2	0	2	2	0	0	2	0	6	3	0	3	4	0	2	6	0	0	2
Otu3128	2	0	0	0	0	0	2	0	0	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0
Otu3130	5	2	5	2	3	3	10	9	3	10	2	7	9	2	8	1	0	5	8	37	34	0	9	4
Otu3131	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
Otu3132	3	1	0	0	1	0	5	0	2	2	0	7	2	5	0	1	0	2	3	2	0	2	0	0
Otu3133	1	3	0	2	4	3	7	4	2	2	0	0	4	2	2	1	5	4	0	2	6	0	1	6
Otu3134	0	2	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu3135	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
Otu3136	2	4	2	2	0	0	2	0	0	0	0	0	7	3	1	0	0	0	5	10	0	4	6	0
Otu3137	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu3138	1	0	1	2	0	4	2	0	0	2	5	0	4	2	1	0	2	0	3	0	0	0	2	4
Otu3139	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	4	10	0	0
Otu314	48	10	1	12	18	6	48	0	0	10	52	4	119	0	0	16	2	4	52	5	0	25	5	0
Otu3140	2	0	0	3	0	3	0	0	0	1	5	0	4	1	0	1	0	0	0	5	8	2	8	8
Otu3141	1	2	1	0	3	0	5	4	0	3	2	0	1	2	0	0	0	7	11	0	6	4	0	2
Otu3142	0	0	0	0	4	6	2	0	10	0	0	4	3	4	2	0	0	0	5	2	2	0	0	0
Otu3143	2	2	1	2	0	6	0	2	7	2	5	7	1	5	1	3	7	5	5	7	0	0	11	6
Otu3144	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	3	0	0	2	0	0
Otu3145	4	1	2	3	1	6	7	1	3	7	2	4	1	5	2	3	8	7	0	5	0	0	3	4
Otu3146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0
Otu3147	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	6	0	0	0
Otu315	42	7	2	21	14	10	10	2	3	19	31	4	38	6	6	47	7	0	43	7	0	90	7	3
Otu3150	1	0	0	0	0	0	2	0	0	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0
Otu3151	0	2	0	0	1	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Otu3152	3	3	4	2	6	1	4	0	3	2	0	2	7	2	0	0	0	0	5	0	2	0	2	0
Otu3153	1	0	2	2	0	1	0	2	0	0	5	0	4	2	3	0	2	2	0	0	0	6	8	15
Otu3154	0	0	3	0	0	0	0	8	0	0	0	0	1	2	3	0	0	0	0	0	6	0	0	4
Otu3155	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	7	0	0	0	0
Otu3156	2	0	1	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Otu3157	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	5	0	0	0	0	0
Otu3158	0	0	2	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	2	0	0	4
Otu3159	0	0	0	0	1	0	0	2	0	0	0	0	0	0	1	0	0	4	0	0	0	0	0	0
Otu316	21	4	14	14	11	17	53	4	44	15	9	27	27	19	13	11	3	16	27	22	23	6	29	15
Otu3160	0	0	5	0	0	0	0	2	0	0	0	0	1	1	2	0	2	2	3	0	0	0	0	2
Otu3161	1	1	2	2	0	0	3	2	3	0	0	0	0	1	2	0	0	0	0	5	0	2	0	2
Otu3162	4	2	2	0	3	0	3	2	2	2	2	4	4	5	2	3	2	4	3	5	4	6	0	8
Otu3163	0	2	0	2	3	3	2	2	2	0	0	2	1	5	2	0	2	0	0	5	0	0	0	4
Otu3164	2	0	1	2	4	1	7	2	2	0	0	7	2	3	3	3	0	7	0	0	0	0	2	2
Otu3165	1	1	1	0	4	10	0	2	2	9	12	2	1	2	3	0	2	0	0	0	0	2	3	4
Otu3166	1	0	0	0	0	1	0	4	2	5	0	4	1	2	1	0	2	0	0	0	2	0	0	4
Otu3167	1	3	3	2	0	3	0	16	2	0	0	2	0	0	6	1	0	5	0	10	4	2	6	4
Otu3168	0	0	0	0	0	1	0	0	0	2	9	0	0	0	0	3	2	0	0	0	0	0	2	0
Otu3169	0	0	2	0	0	1	0	2	0	2	0	0	1	0	0	0	2	0	0	0	0	0	3	2
Otu317	87	30	30	14	37	89	102	60	26	64	64	61	25	82	55	35	42	34	19	22	44	24	39	78
Otu3170	0	0	0	0	3	0	0	0	0	2	0	0	0	0	1	1	0	0	0	0	0	8	0	0
Otu3171	0	0	0	0	3	0	0	4	0	0	2	0	2	0	3	0	0	0	0	7	2	0	0	12
Otu3174	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	2	3	2
Otu3175	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu3176	0	3	1	0	1	1	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Otu3177	0	0	2	0	0	0	2	0	0	0	0	0	0	2	3	0	0	2	0	2	0	0	0	2
Otu3178	4	4	4	0	3	4	8	4	0	2	2	7	4	1	1	0	8	0	0	5	0	0	0	4
Otu318	51	1	0	4	0	0	0	0	0	9	0	0	1	7	0	6	5	2	0	0	0	0	3	8
Otu3181	2	0	1	5	1	6	0	4	0	7	0	2	0	1	0	1	0	2	0	7	2	0	3	4
Otu3182	5	3	4	0	14	1	8	5	5	5	5	0	2	5	3	3	0	2	5	2	6	2	2	6
Otu3183	4	0	0	0	9	0	3	0	0	2	9	0	1	1	0	0	0	0	0	0	0	2	0	0
Otu3184	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	4	0	0	0	0	0	0	0	0
Otu3185	23	10	9	4	29	3	5	4	7	12	33	18	60	9	3	6	2	0	5	34	6	27	3	39
Otu3186	1	3	2	0	0	4	2	5	3	0	2	2	0	3	11	0	0	2	0	0	11	0	0	12
Otu3187	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	2	0	3	4
Otu3188	2	3	3	2	1	0	2	5	2	0	0	0	1	5	3	3	5	11	2	0	8	2	3	4
Otu319	35	42	36	20	35	44	25	21	24	25	21	27	61	24	49	20	24	25	44	59	42	13	20	41
Otu3190	2	0	3	0	1	1	3	0	0	3	0	7	3	4	0	6	0	2	3	0	0	0	2	0
Otu3191	0	0	0	0	4	0	0	2	15	0	5	4	10	3	1	0	3	0	11	7	2	12	5	2
Otu3193	1	0	0	0	1	0	5	4	0	3	0	0	5	3	0	1	0	0	5	0	2	0	3	0
Otu3195	0	3	0	0	3	1	0	0	5	0	0	0	0	0	1	1	0	0	0	0	0	0	0	2
Otu3196	0	0	2	0	0	0	0	0	10	0	0	25	0	2	3	0	0	0	0	0	6	0	0	0
Otu3197	0	5	2	0	0	1	5	4	3	0	2	0	1	5	5	0	2	2	0	7	10	0	2	0
Otu3199	3	0	0	0	3	0	2	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0
Otu320	3	16	8	170	4	1	5	18	2	2	5	2	13	3	6	6	2	38	3	2	10	0	2	2
Otu3201	0	0	0	3	0	0	0	2	0	2	0	0	5	1	0	0	2	0	5	0	0	12	0	0
Otu3202	0	0	0	0	0	0	0	0	0	3	5	0	0	0	0	1	0	0	0	0	0	0	2	0
Otu3204	1	2	0	2	3	1	0	2	0	5	2	4	1	1	0	0	8	2	3	0	2	4	2	2
Otu3205	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
Otu3206	6	0	3	0	3	1	0	4	0	5	0	4	1	0	0	0	0	0	8	5	4	1	0	0
Otu3209	0	0	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	3	0	0	4
Otu321	7	30	14	3	4	0	2	47	0	7	0	11	3	7	18	0	0	0	27	2	12	6	3	0
Otu3210	0	1	0	0	1	1	0	0	0	0	2	0	0	2	1	0	0	0	0	0	0	0	6	0
Otu3211	0	0	1	0	0	0	2	0	0	2	0	0	1	3	4	1	0	2	3	2	6	0	2	2
Otu3212	0	0	0	6	1	4	2	0	0	2	5	0	1	0	0	0	3	0	0	0	0	0	3	4
Otu3213	0	3	1	0	0	0	2	0	0	2	5	0	1	1	0	0	0	0	0	2	0	0	0	0
Otu3214	2	0	0	0	0	3	0	0	0	2	2	0	0	2	0	3	5	0	0	2	0	2	2	6
Otu3215	0	1	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu3216	0	1	0	0	0	0	0	4	0	2	0	0	1	0	0	0	2	0	0	0	0	4	3	2
Otu3217	2	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Otu3218	2	0	0	0	0	0	2	4	7	2	0	4	0	0	2	1	0	0	0	0	0	0	0	0
Otu3219	1	0	1	0	0	0	0	2	2	2	7	0	0	1	0	3	0	0	3	2	2	2	0	0
Otu322	65	28	17	12	94	50	85	38	32	34	57	29	71	61	14	52	15	40	57	25	8	74	34	57
Otu3220	0	2	0	0	1	3	2	0	5	2	5	0	3	1	1	0	0	2	0	0	0	0	3	6
Otu3221	0	0	0	3	0	1	2	0	0	0	5	0	1	0	0	3	2	0	0	0	0	0	2	0
Otu3222	1	0	3	0	4	1	0	4	0	0	0	0	1	1	0	0	2	0	0	0	2	0	2	0
Otu3223	2	1	2	0	0	0	0	0	0	2	0	0	1	3	3	0	0	0	0	2	0	2	0	2
Otu3224	0	0	0	0	0	4	1	0	0	2	0	0	1	0	0	3	3	0	5	0	0	4	5	4
Otu3225	7	6	4	0	10	3	2	9	2	0	0	4	9	5	3	0	7	7	5	5	6	4	5	4
Otu3226	5	2	1	2	8	6	0	4	0	9	7	4	5	7	0	8	7	11	14	5	0	2	8	10
Otu3227	0	0	0	0	0	0	0	2	0	0	0	0	2	2	2	0	0	4	0	0	0	0	0	2
Otu3228	4	2	2	3	6	0	0	4	0	0	2	0	2	7	3	1	0	0	0	5	2	0	5	2
Otu3229	2	2	3	6	1	4	5	0	3	9	2	4	3	2	3	6	0	4	3	7	4	0	2	0
Otu323	8	9	8	5	6	6	3	0	41	10	19	9	46	5	2	17	2	2	38	37	0	127	5	2
Otu3231	0	0	0	0	0	0	0	0	5	0	0	0	0	2	2	0	0	2	0	2	0	0	0	0
Otu3233	2	1	3	0	0	1	2	2	2	0	2	0	4	2	0	0	0	0	5	0	0	0	2	0
Otu3234	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
Otu3235	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu3236	0	0	0	0	0	0	3	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
